input,target,lang,plural,subj,obj,verb
le chien sauve le garçon,le chien a sauvé le garçon,fr,False,chien,garçon,sauve
les chiens sauvent les garçons,les chiens a sauvé les garçons,fr,True,chien,garçon,sauve
le chien repousse le garçon,le chien a repoussé le garçon,fr,False,chien,garçon,repousse
les chiens repoussent les garçons,les chiens a repoussé les garçons,fr,True,chien,garçon,repousse
le chien regarde le garçon,le chien a regardé le garçon,fr,False,chien,garçon,regarde
les chiens regardent les garçons,les chiens a regardé les garçons,fr,True,chien,garçon,regarde
le chien ignore le garçon,le chien a ignoré le garçon,fr,False,chien,garçon,ignore
les chiens ignorent les garçons,les chiens a ignoré les garçons,fr,True,chien,garçon,ignore
le chien mange le femme,le chien a mangé le femme,fr,False,chien,femme,mange
les chiens mangent les femmes,les chiens a mangé les femmes,fr,True,chien,femme,mange
le chien cherche le femme,le chien a cherché le femme,fr,False,chien,femme,cherche
les chiens cherchent les femmes,les chiens a cherché les femmes,fr,True,chien,femme,cherche
le chien aide le femme,le chien a aidé le femme,fr,False,chien,femme,aide
les chiens aident les femmes,les chiens a aidé les femmes,fr,True,chien,femme,aide
le chien suit le femme,le chien a suivi le femme,fr,False,chien,femme,suit
les chiens suivent les femmes,les chiens a suivi les femmes,fr,True,chien,femme,suit
le chien frappe le femme,le chien a frappé le femme,fr,False,chien,femme,frappe
les chiens frappent les femmes,les chiens a frappé les femmes,fr,True,chien,femme,frappe
le chien porte le femme,le chien a porté le femme,fr,False,chien,femme,porte
les chiens portent les femmes,les chiens a porté les femmes,fr,True,chien,femme,porte
le chien embrasse le femme,le chien a embrassé le femme,fr,False,chien,femme,embrasse
les chiens embrassent les femmes,les chiens a embrassé les femmes,fr,True,chien,femme,embrasse
le chien chasse le femme,le chien a chassé le femme,fr,False,chien,femme,chasse
les chiens chassent les femmes,les chiens a chassé les femmes,fr,True,chien,femme,chasse
le chien observe le femme,le chien a observé le femme,fr,False,chien,femme,observe
les chiens observent les femmes,les chiens a observé les femmes,fr,True,chien,femme,observe
le chien attaque le femme,le chien a attaqué le femme,fr,False,chien,femme,attaque
les chiens attaquent les femmes,les chiens a attaqué les femmes,fr,True,chien,femme,attaque
le chien sauve le femme,le chien a sauvé le femme,fr,False,chien,femme,sauve
les chiens sauvent les femmes,les chiens a sauvé les femmes,fr,True,chien,femme,sauve
le chien repousse le femme,le chien a repoussé le femme,fr,False,chien,femme,repousse
les chiens repoussent les femmes,les chiens a repoussé les femmes,fr,True,chien,femme,repousse
le chien regarde le femme,le chien a regardé le femme,fr,False,chien,femme,regarde
les chiens regardent les femmes,les chiens a regardé les femmes,fr,True,chien,femme,regarde
le chien ignore le femme,le chien a ignoré le femme,fr,False,chien,femme,ignore
les chiens ignorent les femmes,les chiens a ignoré les femmes,fr,True,chien,femme,ignore
le chien mange le homme,le chien a mangé le homme,fr,False,chien,homme,mange
les chiens mangent les hommes,les chiens a mangé les hommes,fr,True,chien,homme,mange
le chien cherche le homme,le chien a cherché le homme,fr,False,chien,homme,cherche
les chiens cherchent les hommes,les chiens a cherché les hommes,fr,True,chien,homme,cherche
le chien aide le homme,le chien a aidé le homme,fr,False,chien,homme,aide
les chiens aident les hommes,les chiens a aidé les hommes,fr,True,chien,homme,aide
le chien suit le homme,le chien a suivi le homme,fr,False,chien,homme,suit
les chiens suivent les hommes,les chiens a suivi les hommes,fr,True,chien,homme,suit
le chien frappe le homme,le chien a frappé le homme,fr,False,chien,homme,frappe
les chiens frappent les hommes,les chiens a frappé les hommes,fr,True,chien,homme,frappe
le chien porte le homme,le chien a porté le homme,fr,False,chien,homme,porte
les chiens portent les hommes,les chiens a porté les hommes,fr,True,chien,homme,porte
le chien embrasse le homme,le chien a embrassé le homme,fr,False,chien,homme,embrasse
les chiens embrassent les hommes,les chiens a embrassé les hommes,fr,True,chien,homme,embrasse
le chien chasse le homme,le chien a chassé le homme,fr,False,chien,homme,chasse
les chiens chassent les hommes,les chiens a chassé les hommes,fr,True,chien,homme,chasse
le chien observe le homme,le chien a observé le homme,fr,False,chien,homme,observe
les chiens observent les hommes,les chiens a observé les hommes,fr,True,chien,homme,observe
le chien attaque le homme,le chien a attaqué le homme,fr,False,chien,homme,attaque
les chiens attaquent les hommes,les chiens a attaqué les hommes,fr,True,chien,homme,attaque
le chien sauve le homme,le chien a sauvé le homme,fr,False,chien,homme,sauve
les chiens sauvent les hommes,les chiens a sauvé les hommes,fr,True,chien,homme,sauve
le chien repousse le homme,le chien a repoussé le homme,fr,False,chien,homme,repousse
les chiens repoussent les hommes,les chiens a repoussé les hommes,fr,True,chien,homme,repousse
le chien regarde le homme,le chien a regardé le homme,fr,False,chien,homme,regarde
les chiens regardent les hommes,les chiens a regardé les hommes,fr,True,chien,homme,regarde
le chien ignore le homme,le chien a ignoré le homme,fr,False,chien,homme,ignore
les chiens ignorent les hommes,les chiens a ignoré les hommes,fr,True,chien,homme,ignore
le chien mange le professeur,le chien a mangé le professeur,fr,False,chien,professeur,mange
les chiens mangent les professeurs,les chiens a mangé les professeurs,fr,True,chien,professeur,mange
le chien cherche le professeur,le chien a cherché le professeur,fr,False,chien,professeur,cherche
les chiens cherchent les professeurs,les chiens a cherché les professeurs,fr,True,chien,professeur,cherche
le chien aide le professeur,le chien a aidé le professeur,fr,False,chien,professeur,aide
les chiens aident les professeurs,les chiens a aidé les professeurs,fr,True,chien,professeur,aide
le chien suit le professeur,le chien a suivi le professeur,fr,False,chien,professeur,suit
les chiens suivent les professeurs,les chiens a suivi les professeurs,fr,True,chien,professeur,suit
le chien frappe le professeur,le chien a frappé le professeur,fr,False,chien,professeur,frappe
les chiens frappent les professeurs,les chiens a frappé les professeurs,fr,True,chien,professeur,frappe
le chien porte le professeur,le chien a porté le professeur,fr,False,chien,professeur,porte
les chiens portent les professeurs,les chiens a porté les professeurs,fr,True,chien,professeur,porte
le chien embrasse le professeur,le chien a embrassé le professeur,fr,False,chien,professeur,embrasse
les chiens embrassent les professeurs,les chiens a embrassé les professeurs,fr,True,chien,professeur,embrasse
le chien chasse le professeur,le chien a chassé le professeur,fr,False,chien,professeur,chasse
les chiens chassent les professeurs,les chiens a chassé les professeurs,fr,True,chien,professeur,chasse
le chien observe le professeur,le chien a observé le professeur,fr,False,chien,professeur,observe
les chiens observent les professeurs,les chiens a observé les professeurs,fr,True,chien,professeur,observe
le chien attaque le professeur,le chien a attaqué le professeur,fr,False,chien,professeur,attaque
les chiens attaquent les professeurs,les chiens a attaqué les professeurs,fr,True,chien,professeur,attaque
le chien sauve le professeur,le chien a sauvé le professeur,fr,False,chien,professeur,sauve
les chiens sauvent les professeurs,les chiens a sauvé les professeurs,fr,True,chien,professeur,sauve
le chien repousse le professeur,le chien a repoussé le professeur,fr,False,chien,professeur,repousse
les chiens repoussent les professeurs,les chiens a repoussé les professeurs,fr,True,chien,professeur,repousse
le chien regarde le professeur,le chien a regardé le professeur,fr,False,chien,professeur,regarde
les chiens regardent les professeurs,les chiens a regardé les professeurs,fr,True,chien,professeur,regarde
le chien ignore le professeur,le chien a ignoré le professeur,fr,False,chien,professeur,ignore
les chiens ignorent les professeurs,les chiens a ignoré les professeurs,fr,True,chien,professeur,ignore
le chien mange le ami,le chien a mangé le ami,fr,False,chien,ami,mange
les chiens mangent les amis,les chiens a mangé les amis,fr,True,chien,ami,mange
le chien cherche le ami,le chien a cherché le ami,fr,False,chien,ami,cherche
les chiens cherchent les amis,les chiens a cherché les amis,fr,True,chien,ami,cherche
le chien aide le ami,le chien a aidé le ami,fr,False,chien,ami,aide
les chiens aident les amis,les chiens a aidé les amis,fr,True,chien,ami,aide
le chien suit le ami,le chien a suivi le ami,fr,False,chien,ami,suit
les chiens suivent les amis,les chiens a suivi les amis,fr,True,chien,ami,suit
le chien frappe le ami,le chien a frappé le ami,fr,False,chien,ami,frappe
les chiens frappent les amis,les chiens a frappé les amis,fr,True,chien,ami,frappe
le chien porte le ami,le chien a porté le ami,fr,False,chien,ami,porte
les chiens portent les amis,les chiens a porté les amis,fr,True,chien,ami,porte
le chien embrasse le ami,le chien a embrassé le ami,fr,False,chien,ami,embrasse
les chiens embrassent les amis,les chiens a embrassé les amis,fr,True,chien,ami,embrasse
le chien chasse le ami,le chien a chassé le ami,fr,False,chien,ami,chasse
les chiens chassent les amis,les chiens a chassé les amis,fr,True,chien,ami,chasse
le chien observe le ami,le chien a observé le ami,fr,False,chien,ami,observe
les chiens observent les amis,les chiens a observé les amis,fr,True,chien,ami,observe
le chien attaque le ami,le chien a attaqué le ami,fr,False,chien,ami,attaque
les chiens attaquent les amis,les chiens a attaqué les amis,fr,True,chien,ami,attaque
le chien sauve le ami,le chien a sauvé le ami,fr,False,chien,ami,sauve
les chiens sauvent les amis,les chiens a sauvé les amis,fr,True,chien,ami,sauve
le chien repousse le ami,le chien a repoussé le ami,fr,False,chien,ami,repousse
les chiens repoussent les amis,les chiens a repoussé les amis,fr,True,chien,ami,repousse
le chien regarde le ami,le chien a regardé le ami,fr,False,chien,ami,regarde
les chiens regardent les amis,les chiens a regardé les amis,fr,True,chien,ami,regarde
le chien ignore le ami,le chien a ignoré le ami,fr,False,chien,ami,ignore
les chiens ignorent les amis,les chiens a ignoré les amis,fr,True,chien,ami,ignore
le chien mange le ennemi,le chien a mangé le ennemi,fr,False,chien,ennemi,mange
les chiens mangent les ennemis,les chiens a mangé les ennemis,fr,True,chien,ennemi,mange
le chien cherche le ennemi,le chien a cherché le ennemi,fr,False,chien,ennemi,cherche
les chiens cherchent les ennemis,les chiens a cherché les ennemis,fr,True,chien,ennemi,cherche
le chien aide le ennemi,le chien a aidé le ennemi,fr,False,chien,ennemi,aide
les chiens aident les ennemis,les chiens a aidé les ennemis,fr,True,chien,ennemi,aide
le chien suit le ennemi,le chien a suivi le ennemi,fr,False,chien,ennemi,suit
les chiens suivent les ennemis,les chiens a suivi les ennemis,fr,True,chien,ennemi,suit
le chien frappe le ennemi,le chien a frappé le ennemi,fr,False,chien,ennemi,frappe
les chiens frappent les ennemis,les chiens a frappé les ennemis,fr,True,chien,ennemi,frappe
le chien porte le ennemi,le chien a porté le ennemi,fr,False,chien,ennemi,porte
les chiens portent les ennemis,les chiens a porté les ennemis,fr,True,chien,ennemi,porte
le chien embrasse le ennemi,le chien a embrassé le ennemi,fr,False,chien,ennemi,embrasse
les chiens embrassent les ennemis,les chiens a embrassé les ennemis,fr,True,chien,ennemi,embrasse
le chien chasse le ennemi,le chien a chassé le ennemi,fr,False,chien,ennemi,chasse
les chiens chassent les ennemis,les chiens a chassé les ennemis,fr,True,chien,ennemi,chasse
le chien observe le ennemi,le chien a observé le ennemi,fr,False,chien,ennemi,observe
les chiens observent les ennemis,les chiens a observé les ennemis,fr,True,chien,ennemi,observe
le chien attaque le ennemi,le chien a attaqué le ennemi,fr,False,chien,ennemi,attaque
les chiens attaquent les ennemis,les chiens a attaqué les ennemis,fr,True,chien,ennemi,attaque
le chien sauve le ennemi,le chien a sauvé le ennemi,fr,False,chien,ennemi,sauve
les chiens sauvent les ennemis,les chiens a sauvé les ennemis,fr,True,chien,ennemi,sauve
le chien repousse le ennemi,le chien a repoussé le ennemi,fr,False,chien,ennemi,repousse
les chiens repoussent les ennemis,les chiens a repoussé les ennemis,fr,True,chien,ennemi,repousse
le chien regarde le ennemi,le chien a regardé le ennemi,fr,False,chien,ennemi,regarde
les chiens regardent les ennemis,les chiens a regardé les ennemis,fr,True,chien,ennemi,regarde
le chien ignore le ennemi,le chien a ignoré le ennemi,fr,False,chien,ennemi,ignore
les chiens ignorent les ennemis,les chiens a ignoré les ennemis,fr,True,chien,ennemi,ignore
le loup mange le chien,le loup a mangé le chien,fr,False,loup,chien,mange
les loups mangent les chiens,les loups a mangé les chiens,fr,True,loup,chien,mange
le loup voit le chien,le loup a vu le chien,fr,False,loup,chien,voit
les loups voient les chiens,les loups a vu les chiens,fr,True,loup,chien,voit
le loup aime le chien,le loup a aimé le chien,fr,False,loup,chien,aime
les loups aiment les chiens,les loups a aimé les chiens,fr,True,loup,chien,aime
